Time: 0 | a: 0100101000101101 | b: 1011001111010100 | result: 11101001111011011110010001000100 | result (hex): e9ede444
Time: 11730 | a: 0001101011100110 | b: 1000011010101101 | result: 11110011010000001001000101101110 | result (hex): f340916e
Time: 11740 | a: 0101110001010010 | b: 1001110100011010 | result: 11011100010101011010101001010100 | result (hex): dc55aa54
Time: 11750 | a: 1001011011001000 | b: 1010010010000001 | result: 00100101100110110001101011001000 | result (hex): 259b1ac8
Time: 11760 | a: 1111111101100011 | b: 1101100000100101 | result: 00000000000110000111000101001111 | result (hex): 18714f
Time: 11770 | a: 0110001001110111 | b: 0110110110100010 | result: 00101010001010101111101001001110 | result (hex): 2a2afa4e
Time: 11780 | a: 0011001111101110 | b: 0001000001101111 | result: 00000011010101010110010000110010 | result (hex): 3556432
Time: 11790 | a: 0001001110111011 | b: 1110110010100110 | result: 11111110100000100010111101000010 | result (hex): fe822f42
Time: 11800 | a: 1110100110010000 | b: 0100101100010011 | result: 11111001011010111000010110110000 | result (hex): f96b85b0
Time: 11810 | a: 1011011000000011 | b: 1011011101001110 | result: 00010101000000101001100111101010 | result (hex): 150299ea
Time: 11820 | a: 0001101101101101 | b: 0111111111010011 | result: 00001101101100011010110111010111 | result (hex): db1add7
Time: 11830 | a: 0001001111001001 | b: 1100101100001100 | result: 11111011111010000101000001101100 | result (hex): fbe8506c
Time: 11840 | a: 0100011111010110 | b: 1001101000001010 | result: 11100011011000111000101001011100 | result (hex): e3638a5c
Time: 11850 | a: 0111000111110111 | b: 1100000111101001 | result: 11100100010110111111000011001111 | result (hex): e45bf0cf
Time: 11860 | a: 1011011000001101 | b: 1010011111101001 | result: 00011001011100100010110011010101 | result (hex): 19722cd5
Time: 11870 | a: 1110100101110110 | b: 1111111000111010 | result: 00000000001001111111100010111100 | result (hex): 27f8bc
Time: 11880 | a: 0010101010101010 | b: 1000010001011100 | result: 11101011011001001111110100011000 | result (hex): eb64fd18
Time: 11890 | a: 0000010011101000 | b: 0000011011111100 | result: 00000000001000100100010001100000 | result (hex): 224460
Time: 11900 | a: 1010000101110110 | b: 0001101110110000 | result: 11110101110001100111001100100000 | result (hex): f5c67320
Time: 11910 | a: 0010101101111101 | b: 0010000011011001 | result: 00000101100101000111110011110101 | result (hex): 5947cf5
Time: 11920 | a: 0111001111010110 | b: 0000110111110100 | result: 00000110010100000100010111111000 | result (hex): 65045f8
Time: 11930 | a: 0000111001111011 | b: 0010011111000100 | result: 00000010001111111101001100101100 | result (hex): 23fd32c
Time: 11940 | a: 1001111001100011 | b: 1010001000110111 | result: 00100011110000101010110101000101 | result (hex): 23c2ad45
Time: 11950 | a: 1001010001101011 | b: 0000011111110011 | result: 11111100101010001100111010010001 | result (hex): fca8ce91
Time: 11960 | a: 0110110101001010 | b: 1100101001101110 | result: 11101001001000010101100111001100 | result (hex): e92159cc
Time: 11970 | a: 0011111101000010 | b: 0000100010111000 | result: 00000010001001111000011101110000 | result (hex): 2278770
Time: 11980 | a: 1100101001000010 | b: 1101001100001011 | result: 00001001011100000001011011010110 | result (hex): 97016d6
Time: 11990 | a: 0101001111000100 | b: 1001001000011000 | result: 11011100000010011010001001100000 | result (hex): dc09a260
Time: 12000 | a: 1110110100010101 | b: 0100010110111100 | result: 11111010110110001100010001101100 | result (hex): fad8c46c
Time: 12010 | a: 1101010000000001 | b: 0010001100100010 | result: 11111001111101100100101100100010 | result (hex): f9f64b22
Time: 12020 | a: 0110110110100101 | b: 0011110101110111 | result: 00011010010100110100100010110011 | result (hex): 1a5348b3
Time: 12030 | a: 1010000101011101 | b: 0001100001010000 | result: 11110111000000110010010100010000 | result (hex): f7032510
Time: 12040 | a: 0100000111010011 | b: 0010011001000101 | result: 00001001110101110000111111011111 | result (hex): 9d70fdf
Time: 12050 | a: 1001111101001100 | b: 0110001101001001 | result: 11011010011111101101000010101100 | result (hex): da7ed0ac
Time: 12060 | a: 1100000111110101 | b: 0100101011001010 | result: 11101101110111111101110101010010 | result (hex): eddfdd52
Time: 12070 | a: 0000010000100011 | b: 1011010111001011 | result: 11111110110011010000011011000001 | result (hex): fecd06c1
Time: 12080 | a: 1101100010111110 | b: 1001001010011110 | result: 00010000110001100010000101000100 | result (hex): 10c62144
Time: 12090 | a: 0101110110010000 | b: 1111011100100010 | result: 11111100110000100101110100100000 | result (hex): fcc25d20
Time: 12100 | a: 1011010011010101 | b: 0111000111111011 | result: 11011110100010000101000111010111 | result (hex): de8851d7
Time: 12110 | a: 0111111100010101 | b: 1010001000100000 | result: 11010001011001100010110010100000 | result (hex): d1662ca0
Time: 12120 | a: 1011110001101001 | b: 0011111001010111 | result: 11101111100010100111010110101111 | result (hex): ef8a75af
Time: 12130 | a: 0010101011011000 | b: 0000011010101011 | result: 00000001000111011010111001001000 | result (hex): 11dae48
Time: 12140 | a: 1001000101100010 | b: 1111111010011100 | result: 00000000100110011101001110111000 | result (hex): 99d3b8
Time: 12150 | a: 0001100011000011 | b: 1111111001111000 | result: 11111111110110100001010101101000 | result (hex): ffda1568
Time: 12160 | a: 1100010001011000 | b: 0110110011000101 | result: 11100110101001110011011110111000 | result (hex): e6a737b8
Time: 12170 | a: 1010000110011010 | b: 1011000111111110 | result: 00011100110000111101000011001100 | result (hex): 1cc3d0cc
Time: 12180 | a: 0010101000111100 | b: 1100001011110111 | result: 11110101111011100011011111100100 | result (hex): f5ee37e4
Time: 12190 | a: 0100101001001110 | b: 1110110000010000 | result: 11111010001101101000110011100000 | result (hex): fa368ce0
Time: 12200 | a: 0110100100111100 | b: 0110100110011010 | result: 00101011011010001110101000011000 | result (hex): 2b68ea18
Time: 12210 | a: 1100111101011001 | b: 1010101100110010 | result: 00010000000111011111001001100010 | result (hex): 101df262
Time: 12220 | a: 0011010001100100 | b: 0101001101111100 | result: 00010001000101011100110001110000 | result (hex): 1115cc70
Time: 12230 | a: 1110000011111101 | b: 1000110100100011 | result: 00001101111010100001101110010111 | result (hex): dea1b97
Time: 12240 | a: 0110011000011011 | b: 1011111010001101 | result: 11100101111001010100011011011111 | result (hex): e5e546df
Time: 12250 | a: 0000010001000101 | b: 1001101011110000 | result: 11111110010100001000001010110000 | result (hex): fe5082b0
Time: 12260 | a: 1011000010001000 | b: 0000001101011010 | result: 11111110111101011010011111010000 | result (hex): fef5a7d0
Time: 12270 | a: 1011110100010000 | b: 1110110011110010 | result: 00000100111110110111100100100000 | result (hex): 4fb7920
Time: 12280 | a: 1100000110110010 | b: 0110011111101000 | result: 11100110101101100010011101010000 | result (hex): e6b62750
Time: 12290 | a: 0111001110011101 | b: 1101001100010100 | result: 11101011101101100110111101000100 | result (hex): ebb66f44
Time: 12300 | a: 1110011010000101 | b: 0000110001100001 | result: 11111110110001001001010001100101 | result (hex): fec49465
Time: 12310 | a: 0101000110001100 | b: 0010101011011101 | result: 00001101101001110101110111011100 | result (hex): da75ddc
Time: 12320 | a: 1111100100100110 | b: 0111001100100111 | result: 11111100111010110000011011001010 | result (hex): fceb06ca
Time: 12330 | a: 0101110011011011 | b: 1010001101100010 | result: 11011110011001111111110011010110 | result (hex): de67fcd6
Time: 12340 | a: 1011011000011110 | b: 0010011100101001 | result: 11110100101100101011110011001110 | result (hex): f4b2bcce
Time: 12350 | a: 0000111101110010 | b: 1001111101011011 | result: 11111010001010110100101110000110 | result (hex): fa2b4b86
Time: 12360 | a: 0001000011000100 | b: 0101111011001100 | result: 00000110001101010101010000110000 | result (hex): 6355430
Time: 12370 | a: 1100101010001101 | b: 1100010100101000 | result: 00001100010010010010011100001000 | result (hex): c492708
Time: 12380 | a: 0011001001001000 | b: 0010101110001010 | result: 00001000100011010011001011010000 | result (hex): 88d32d0
Time: 12390 | a: 1101001001001011 | b: 0001100001100011 | result: 11111011101001010101101100000001 | result (hex): fba55b01
Time: 12400 | a: 0110101000011000 | b: 0101011010010000 | result: 00100011110111111011110110000000 | result (hex): 23dfbd80
Time: 12410 | a: 0011001101010100 | b: 1001101010100000 | result: 11101011101011001001110010000000 | result (hex): ebac9c80
Time: 12420 | a: 1101100111101011 | b: 0111000001100100 | result: 11101111010001111110111111001100 | result (hex): ef47efcc
Time: 12430 | a: 0000011110010010 | b: 0001101110011101 | result: 00000000110100010000101010001010 | result (hex): d10a8a
Time: 12440 | a: 0101100001001101 | b: 1111101100110000 | result: 11111110010101110000110101110000 | result (hex): fe570d70
Time: 12450 | a: 0110111010110001 | b: 1011111011010010 | result: 11100011110100010010101100110010 | result (hex): e3d12b32
Time: 12460 | a: 1000011110010001 | b: 0100000000111110 | result: 11100001110001110001010100011110 | result (hex): e1c7151e
Time: 12470 | a: 0110100110101111 | b: 0000000010110111 | result: 00000000010010111000110000011001 | result (hex): 4b8c19
Time: 12480 | a: 0011001101100101 | b: 0100011010001011 | result: 00001110001010011000010111010111 | result (hex): e2985d7
Time: 12490 | a: 0010010000011001 | b: 0110100110000011 | result: 00001110111000001011100111001011 | result (hex): ee0b9cb
Time: 12500 | a: 1110110110110100 | b: 1011001110001100 | result: 00000101011101101101101001110000 | result (hex): 576da70
Time: 12510 | a: 1000100011011110 | b: 0111111001111000 | result: 11000101001001010110110000010000 | result (hex): c5256c10
Time: 12520 | a: 1001001001011000 | b: 1101001101101011 | result: 00010011000110001011001011001000 | result (hex): 1318b2c8
Time: 12530 | a: 1100001110100001 | b: 0100010010100000 | result: 11101111110100010000100010100000 | result (hex): efd108a0
Time: 12540 | a: 0111111011110110 | b: 0001010111101100 | result: 00001010110111110011100011001000 | result (hex): adf38c8
Time: 12550 | a: 1101110100000100 | b: 0110100100001110 | result: 11110001101001001011101000111000 | result (hex): f1a4ba38
Time: 12560 | a: 1110110001111101 | b: 1001000001011000 | result: 00001000100000101001101011111000 | result (hex): 8829af8
Time: 12570 | a: 1000001110101110 | b: 0100011001101000 | result: 11011101110011110001001010110000 | result (hex): ddcf12b0
Time: 12580 | a: 1000000010111100 | b: 0000101101000001 | result: 11111010011001111100001110111100 | result (hex): fa67c3bc
Time: 12590 | a: 1110001000000101 | b: 0101100100001001 | result: 11110101100100101010111100101101 | result (hex): f592af2d
Time: 12600 | a: 1000011001110001 | b: 1101000010110110 | result: 00010110011101000110010001010110 | result (hex): 16746456
Time: 12610 | a: 1001011111011011 | b: 1000111000000010 | result: 00101110010111111010100110110110 | result (hex): 2e5fa9b6
Time: 12620 | a: 1001000011110100 | b: 1000000110001011 | result: 00110110110110101010100001111100 | result (hex): 36daa87c
Time: 12630 | a: 0000111010111001 | b: 0100010001011001 | result: 00000011111011100100001001010001 | result (hex): 3ee4251
Time: 12640 | a: 0100100000010110 | b: 1011001011010010 | result: 11101010010001000110111000001100 | result (hex): ea446e0c
Time: 12650 | a: 0010110111011101 | b: 1011010111001010 | result: 11110010101101000111000101100010 | result (hex): f2b47162
Time: 12660 | a: 1110011001011110 | b: 0011011010111011 | result: 11111010100001010001101010101010 | result (hex): fa851aaa
Time: 12670 | a: 1011010001000011 | b: 1111100010110110 | result: 00000010001010000000111110100010 | result (hex): 2280fa2
Time: 12680 | a: 1000101000100111 | b: 1111011111100100 | result: 00000011101110111010101110111100 | result (hex): 3bbabbc
Time: 12690 | a: 1011110101010111 | b: 1000100100011101 | result: 00011110111101010000000111011011 | result (hex): 1ef501db
Time: 12700 | a: 1000110111010000 | b: 0001101001011011 | result: 11110100001111101000100011110000 | result (hex): f43e88f0
Time: 12710 | a: 0111001000101011 | b: 1111101001001101 | result: 11111101011101010101010011101111 | result (hex): fd7554ef
Time: 12720 | a: 0010101010110011 | b: 0111010111011001 | result: 00010011101010000000000010111011 | result (hex): 13a800bb
Time: 12730 | a: 1100000010110101 | b: 0010101101101111 | result: 11110101010000101111010101111011 | result (hex): f542f57b
Time: 12740 | a: 0000000100011010 | b: 0010001010111010 | result: 00000000001001100100000011100100 | result (hex): 2640e4
Time: 12750 | a: 0000010001111001 | b: 0000011110001011 | result: 00000000001000011011110010110011 | result (hex): 21bcb3
Time: 12760 | a: 0111001101110001 | b: 0001110001010100 | result: 00001100110001100011110100010100 | result (hex): cc63d14
Time: 12770 | a: 0001010110001101 | b: 1000010001100101 | result: 11110101100110000011010010100001 | result (hex): f59834a1
Time: 12780 | a: 0001110111011111 | b: 1010010001000110 | result: 11110101010011000000011011111010 | result (hex): f54c06fa
Time: 12790 | a: 0100100010111111 | b: 1110010111110101 | result: 11111000100110010111100111001011 | result (hex): f89979cb
Time: 12800 | a: 1101011100011001 | b: 1111011010011100 | result: 00000001100000000001100100111100 | result (hex): 180193c
Time: 12810 | a: 0001101111000000 | b: 0011110101110111 | result: 00000110101010011010011001000000 | result (hex): 6a9a640
Time: 12820 | a: 1010110101010111 | b: 0101000000000011 | result: 11100110001010100011100000000101 | result (hex): e62a3805
Time: 12830 | a: 1011011000101110 | b: 1011011101111110 | result: 00010100111010001000110010100100 | result (hex): 14e88ca4
Time: 12840 | a: 1100011111100111 | b: 1111001110000101 | result: 00000010101111000010000000000011 | result (hex): 2bc2003
Time: 12850 | a: 1100000010011011 | b: 1101010110110111 | result: 00001010011110001010010111001101 | result (hex): a78a5cd
Time: 12860 | a: 1000110111100000 | b: 1011001011000110 | result: 00100010011011010111101101000000 | result (hex): 226d7b40
Time: 12870 | a: 0101000000000101 | b: 0011100010010011 | result: 00010001101011110000101011011111 | result (hex): 11af0adf
Time: 12880 | a: 1010100010100000 | b: 1001000010111010 | result: 00100101111110101000010001000000 | result (hex): 25fa8440
Time: 12890 | a: 1110010000000010 | b: 0010100110111010 | result: 11111011011011111111101101110100 | result (hex): fb6ffb74
Time: 12900 | a: 0011001101110101 | b: 0110100001111011 | result: 00010101000000000100000100110111 | result (hex): 15004137
Time: 12910 | a: 1011000101000110 | b: 0010011011100110 | result: 11110100000010011010100011100100 | result (hex): f409a8e4
Time: 12920 | a: 0000010011010000 | b: 0100011011010011 | result: 00000001010101001101011101110000 | result (hex): 154d770
Time: 12930 | a: 0010101101001011 | b: 1010001010101111 | result: 11110000001110000000111001000101 | result (hex): f0380e45
Time: 12940 | a: 0110101100011010 | b: 1111010000001010 | result: 11111010111111101111011100000100 | result (hex): fafef704
Time: 12950 | a: 0000100010100101 | b: 1100001000110011 | result: 11111101111010011100001011011111 | result (hex): fde9c2df
Time: 12960 | a: 0110101010100110 | b: 1010010001100101 | result: 11011001110101100110101101111110 | result (hex): d9d66b7e
